time,system,cpu,mem_used,disk_r_ops_rate,disk_w_ops_rate,disk_r_bytes_rate,disk_w_bytes_rate,net_sent_pps,net_recv_pps,net_sent_bps,net_recv_bps
717,rdr_proxy,0.7804000000000001,672231424,0.0,0.0,0.0,0.0,1.3333333333333333,1.3333333333333333,88.0,131.0
720,systemwide,1.2,2083041280,0.0,1.3333333333333333,0.0,15018.666666666666,1.0,1.0,66.0,66.0
720,rdr_proxy,0.7128666666666666,672092160,0.0,0.6666666666666666,0.0,4096.0,1.0,1.0,66.0,66.0
723,systemwide,1.7999999999999998,2080358400,0.0,10.333333333333334,0.0,54613.333333333336,2.3333333333333335,2.3333333333333335,154.0,154.0
723,rdr_proxy,0.7965666666666666,671711232,0.0,2.6666666666666665,0.0,20480.0,2.3333333333333335,2.3333333333333335,154.0,154.0
726,systemwide,2.1999999999999997,2080358400,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
726,rdr_proxy,0.7700333333333332,671997952,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
729,systemwide,1.2999999999999998,2080579584,0.0,2.3333333333333335,0.0,20480.0,0.6666666666666666,0.6666666666666666,44.0,44.0
729,rdr_proxy,0.7569333333333333,672133120,0.0,1.6666666666666667,0.0,9557.333333333334,0.6666666666666666,0.6666666666666666,44.0,44.0
732,systemwide,0.8999999999999999,2080575488,0.0,1.0,0.0,17749.333333333332,0.0,0.0,0.0,0.0
732,rdr_proxy,0.7098666666666666,671772672,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
735,systemwide,1.5,2080800768,0.0,0.3333333333333333,0.0,2730.6666666666665,6.0,6.0,408.0,663.6666666666666
735,rdr_proxy,0.9014333333333333,672272384,0.0,0.6666666666666666,0.0,2730.6666666666665,6.0,6.0,408.0,663.6666666666666
738,systemwide,6.0,2078437376,0.0,3.6666666666666665,0.0,24576.0,0.0,0.0,0.0,0.0
738,rdr_proxy,0.882,671391744,0.0,3.0,0.0,13653.333333333334,0.0,0.0,0.0,0.0
741,systemwide,2.1999999999999997,2073497600,0.0,0.0,0.0,0.0,2.3333333333333335,2.3333333333333335,146.0,213.33333333333334
741,rdr_proxy,0.8052,672190464,0.0,0.0,0.0,0.0,2.3333333333333335,2.3333333333333335,146.0,213.33333333333334
744,systemwide,1.2,2073755648,0.0,9.0,0.0,66901.33333333333,3.3333333333333335,3.3333333333333335,220.0,220.0
