time,system,cpu,mem_used,disk_r_ops_rate,disk_w_ops_rate,disk_r_bytes_rate,disk_w_bytes_rate,net_sent_pps,net_recv_pps,net_sent_bps,net_recv_bps
177,systemwide,0.8999999999999999,1691967488,0.0,0.0,0.0,0.0,0.6666666666666666,0.6666666666666666,44.0,68.33333333333333
177,rdr_proxy,0.8392666666666666,251228160,0.0,0.0,0.0,0.0,0.6666666666666666,0.6666666666666666,44.0,68.33333333333333
180,systemwide,1.2,1691885568,0.0,1.6666666666666667,0.0,16384.0,4.333333333333333,5.0,2863.6666666666665,2445.6666666666665
180,rdr_proxy,0.9921333333333333,251080704,0.0,1.0,0.0,4096.0,4.333333333333333,5.0,2863.6666666666665,2445.6666666666665
183,systemwide,0.8999999999999999,1692114944,0.0,0.0,0.0,0.0,1.6666666666666667,1.6666666666666667,110.0,110.0
183,rdr_proxy,0.5960666666666666,251211776,0.0,0.0,0.0,0.0,1.6666666666666667,1.6666666666666667,110.0,110.0
186,systemwide,2.8,1689956352,0.0,0.6666666666666666,0.0,17749.333333333332,1.6666666666666667,1.6666666666666667,110.0,110.0
186,rdr_proxy,0.8165666666666667,251408384,0.0,0.0,0.0,0.0,1.6666666666666667,1.6666666666666667,110.0,110.0
189,systemwide,5.9,1694519296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
189,rdr_proxy,0.8285333333333332,251076608,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
192,systemwide,2.1999999999999997,1693679616,0.0,9.0,0.0,51882.666666666664,0.0,0.0,0.0,0.0
192,rdr_proxy,0.7523333333333334,251244544,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
195,systemwide,1.9,1691516928,0.0,19.333333333333332,0.0,90112.0,1.6666666666666667,1.6666666666666667,110.0,134.33333333333334
195,rdr_proxy,0.6451,251383808,0.0,0.3333333333333333,0.0,1365.3333333333333,1.6666666666666667,1.6666666666666667,110.0,134.33333333333334
198,systemwide,1.5,1691742208,0.0,3.6666666666666665,0.0,49152.0,1.6666666666666667,1.6666666666666667,110.0,110.0
198,rdr_proxy,0.7775333333333333,251056128,0.0,3.0,0.0,45056.0,1.6666666666666667,1.6666666666666667,110.0,110.0
201,systemwide,0.3,1691742208,0.0,0.0,0.0,0.0,1.3333333333333333,1.3333333333333333,88.0,96.0
201,rdr_proxy,0.7717999999999999,251006976,0.0,0.0,0.0,0.0,1.3333333333333333,1.3333333333333333,88.0,96.0
204,systemwide,1.5999999999999999,1691045888,0.0,7.666666666666667,0.0,61440.0,0.3333333333333333,0.3333333333333333,22.0,22.0
