time,system,cpu,mem_used,disk_r_ops_rate,disk_w_ops_rate,disk_r_bytes_rate,disk_w_bytes_rate,net_sent_pps,net_recv_pps,net_sent_bps,net_recv_bps
708,systemwide,206.3,5403938816,0.0,0.0,0.0,0.0,136.66666666666666,193.33333333333334,201586.33333333334,233192.0
708,rdr_proxy,215.198,4191264768,0.0,0.0,0.0,0.0,136.66666666666666,193.33333333333334,201586.33333333334,233192.0
711,systemwide,119.7,5415952384,0.0,1.0,0.0,315392.0,38.0,76.0,55818.0,76106.33333333333
711,rdr_proxy,130.49,4201111552,0.0,0.0,0.0,0.0,38.0,75.66666666666667,55818.0,76084.33333333333
714,systemwide,110.2,5000118272,0.0,170.66666666666666,0.0,11900245.333333334,74.33333333333333,92.66666666666667,20932.333333333332,72354.0
714,rdr_proxy,113.78946666666667,3707195392,0.0,183.33333333333334,0.0,11784192.0,74.33333333333333,91.66666666666667,20932.333333333332,72288.0
717,systemwide,49.7,4883726336,0.0,1.3333333333333333,0.0,117418.66666666667,5.0,4.0,330.0,260.0
717,rdr_proxy,55.24963333333333,3612549120,0.0,0.3333333333333333,0.0,9557.333333333334,5.0,4.0,330.0,260.0
720,systemwide,60.4,4865011712,0.0,0.6666666666666666,0.0,140629.33333333334,9.333333333333334,11.333333333333334,1398.0,2622.6666666666665
720,rdr_proxy,69.365,3610673152,0.0,0.0,0.0,0.0,9.333333333333334,11.333333333333334,1398.0,2622.6666666666665
723,systemwide,168.9,4931440640,0.0,0.0,0.0,0.0,285.0,533.3333333333334,540371.3333333334,701152.6666666666
723,rdr_proxy,176.0304,3741818880,0.0,0.0,0.0,0.0,285.3333333333333,532.6666666666666,545372.0,701108.6666666666
726,systemwide,262.1,5105790976,0.0,0.6666666666666666,0.0,106496.0,493.6666666666667,1160.6666666666667,1373024.0,1390221.6666666667
726,rdr_proxy,270.33953333333335,3942432768,0.0,0.0,0.0,0.0,493.3333333333333,1132.6666666666667,1368023.3333333333,1388373.6666666667
729,systemwide,137.1,5125029888,0.0,1.0,0.0,75093.33333333333,214.33333333333334,237.33333333333334,309983.3333333333,265300.3333333333
729,rdr_proxy,145.75496666666666,3946790912,0.0,0.3333333333333333,0.0,9557.333333333334,214.33333333333334,236.66666666666666,309983.3333333333,265256.3333333333
732,systemwide,65.2,5045198848,0.0,190.0,0.0,18516650.666666668,21.666666666666668,18.666666666666668,6574.333333333333,14047.0
732,rdr_proxy,68.88106666666667,3851083776,0.0,207.33333333333334,0.0,18516650.666666668,21.666666666666668,18.333333333333332,6574.333333333333,14025.0
735,systemwide,203.8,5129068544,0.0,15.0,0.0,202069.33333333334,338.0,871.3333333333334,1094371.3333333333,1088054.6666666667
735,rdr_proxy,213.47553333333335,3978260480,0.0,0.0,0.0,0.0,338.0,845.3333333333334,1094371.3333333333,1086338.6666666667
738,systemwide,110.0,5029797888,0.0,0.0,0.0,0.0,185.33333333333334,235.0,233700.0,230139.66666666666
738,rdr_proxy,116.22766666666666,3846737920,0.0,0.0,0.0,0.0,185.33333333333334,232.66666666666666,233700.0,229985.66666666666
741,systemwide,60.300000000000004,4978044928,0.0,1.0,0.0,203434.66666666666,0.3333333333333333,1.0,22.0,73.33333333333333
741,rdr_proxy,65.75946666666667,3741519872,0.0,0.0,0.0,0.0,0.3333333333333333,1.0,22.0,73.33333333333333
744,systemwide,62.7,4808478720,0.0,1.0,0.0,92842.66666666667,12.666666666666666,10.666666666666666,836.0,724.3333333333334
744,rdr_proxy,70.67123333333333,3555807232,0.0,0.3333333333333333,0.0,9557.333333333334,12.666666666666666,10.666666666666666,836.0,724.3333333333334
747,systemwide,49.5,4800094208,0.0,1.0,0.0,73728.0,13.333333333333334,12.666666666666666,880.0,836.0
747,rdr_proxy,54.98330000000001,3555880960,0.0,0.0,0.0,0.0,13.333333333333334,12.666666666666666,880.0,836.0
750,systemwide,49.300000000000004,4792512512,0.0,0.0,0.0,0.0,24.666666666666668,25.333333333333332,1628.0,1710.0
750,rdr_proxy,56.0959,3554283520,0.0,0.0,0.0,0.0,24.666666666666668,25.333333333333332,1628.0,1710.0
753,systemwide,250.0,5069938688,0.0,0.6666666666666666,0.0,73728.0,550.6666666666666,3053.6666666666665,2995467.6666666665,4079923.3333333335
753,rdr_proxy,261.33480000000003,3882905600,0.0,0.0,0.0,0.0,550.6666666666666,3053.6666666666665,2995467.6666666665,4079923.3333333335
756,systemwide,147.0,5061988352,0.0,162.0,0.0,15627605.333333334,126.66666666666667,164.0,415739.6666666667,206035.33333333334
756,rdr_proxy,150.9075,3873955840,0.0,176.33333333333334,0.0,15627605.333333334,126.66666666666667,164.0,415739.6666666667,206035.33333333334
759,systemwide,61.7,5058502656,0.0,0.6666666666666666,0.0,117418.66666666667,16.333333333333332,16.333333333333332,3653.6666666666665,3239.6666666666665
759,rdr_proxy,65.81683333333334,3871158272,0.0,0.0,0.0,0.0,16.333333333333332,16.333333333333332,3653.6666666666665,3239.6666666666665
762,systemwide,70.8,4904103936,0.0,1.0,0.0,106496.0,23.333333333333332,18.333333333333332,9607.333333333334,4174.666666666667
762,rdr_proxy,75.53013333333332,3670003712,0.0,0.3333333333333333,0.0,9557.333333333334,23.333333333333332,18.333333333333332,9607.333333333334,4174.666666666667
765,systemwide,61.5,4752101376,0.0,0.0,0.0,0.0,4.666666666666667,4.0,2131.0,304.0
765,rdr_proxy,64.81623333333333,3487621120,0.0,0.0,0.0,0.0,4.666666666666667,4.0,2131.0,304.0
768,systemwide,47.7,4757581824,0.0,23.0,0.0,210261.33333333334,5.666666666666667,4.333333333333333,517.0,310.3333333333333
768,rdr_proxy,55.3725,3494313984,0.0,0.0,0.0,0.0,5.666666666666667,4.333333333333333,517.0,310.3333333333333
771,systemwide,51.1,4789821440,0.0,1.0,0.0,70997.33333333333,12.333333333333334,12.0,814.0,808.0
771,rdr_proxy,58.14553333333333,3515523072,0.0,0.0,0.0,0.0,12.333333333333334,12.0,814.0,808.0
774,systemwide,59.8,4752429056,0.0,0.3333333333333333,0.0,4096.0,26.0,26.666666666666668,1716.0,1800.0
774,rdr_proxy,66.21906666666666,3486216192,0.0,0.0,0.0,0.0,26.0,26.666666666666668,1716.0,1800.0
777,systemwide,47.1,4749770752,0.0,0.6666666666666666,0.0,30037.333333333332,2.3333333333333335,2.3333333333333335,154.0,212.0
777,rdr_proxy,55.327,3488272384,0.0,0.0,0.0,0.0,2.3333333333333335,2.3333333333333335,154.0,212.0
